Country/Region,Lat,Long,Date,confirmed_cases,Datetime,year,month,day
Congo (Kinshasa),-4.0383,21.7587,5/10/20,991,2020-05-10,2020,5,10
Costa Rica,9.7489,-83.7534,5/10/20,792,2020-05-10,2020,5,10
Cote d'Ivoire,7.54,-5.5471,5/10/20,1700,2020-05-10,2020,5,10
Croatia,45.1,15.2,5/10/20,2187,2020-05-10,2020,5,10
Diamond Princess,0.0,0.0,5/10/20,712,2020-05-10,2020,5,10
Cuba,21.521757,-77.78116700000002,5/10/20,1766,2020-05-10,2020,5,10
Cyprus,35.1264,33.4299,5/10/20,898,2020-05-10,2020,5,10
Czechia,49.8175,15.473,5/10/20,8123,2020-05-10,2020,5,10
Denmark,61.8926,-6.9118,5/10/20,187,2020-05-10,2020,5,10
Denmark,71.7069,-42.6043,5/10/20,11,2020-05-10,2020,5,10
Denmark,56.2639,9.5018,5/10/20,10429,2020-05-10,2020,5,10
Djibouti,11.8251,42.5903,5/10/20,1210,2020-05-10,2020,5,10
Dominican Republic,18.7357,-70.1627,5/10/20,10347,2020-05-10,2020,5,10
Ecuador,-1.8312,-78.1834,5/10/20,29559,2020-05-10,2020,5,10
Egypt,26.820553000000004,30.802498,5/10/20,9400,2020-05-10,2020,5,10
El Salvador,13.7942,-88.8965,5/10/20,889,2020-05-10,2020,5,10
Equatorial Guinea,1.6508,10.2679,5/10/20,439,2020-05-10,2020,5,10
Eritrea,15.1794,39.7823,5/10/20,39,2020-05-10,2020,5,10
Estonia,58.5953,25.0136,5/10/20,1739,2020-05-10,2020,5,10
Eswatini,-26.5225,31.4659,5/10/20,172,2020-05-10,2020,5,10
Ethiopia,9.145,40.4897,5/10/20,239,2020-05-10,2020,5,10
Fiji,-17.7134,178.065,5/10/20,18,2020-05-10,2020,5,10
Finland,61.92411,25.748151,5/10/20,5962,2020-05-10,2020,5,10
France,3.9339,-53.1258,5/10/20,144,2020-05-10,2020,5,10
France,-17.6797,149.4068,5/10/20,60,2020-05-10,2020,5,10
France,16.265,-61.551,5/10/20,154,2020-05-10,2020,5,10
France,-12.8275,45.166244,5/10/20,1023,2020-05-10,2020,5,10
France,-20.904305,165.618042,5/10/20,18,2020-05-10,2020,5,10
France,-21.1151,55.5364,5/10/20,436,2020-05-10,2020,5,10
France,17.9,-62.8333,5/10/20,6,2020-05-10,2020,5,10
France,18.0708,-63.0501,5/10/20,39,2020-05-10,2020,5,10
France,14.6415,-61.0242,5/10/20,186,2020-05-10,2020,5,10
France,46.2276,2.2137,5/10/20,175027,2020-05-10,2020,5,10
Gabon,-0.8037,11.6094,5/10/20,661,2020-05-10,2020,5,10
Gambia,13.4432,-15.3101,5/10/20,20,2020-05-10,2020,5,10
Georgia,42.3154,43.3569,5/10/20,635,2020-05-10,2020,5,10
Germany,51.165691,10.451526,5/10/20,171879,2020-05-10,2020,5,10
Ghana,7.9465,-1.0232,5/10/20,4263,2020-05-10,2020,5,10
Greece,39.0742,21.8243,5/10/20,2716,2020-05-10,2020,5,10
Guatemala,15.7835,-90.2308,5/10/20,1052,2020-05-10,2020,5,10
Guinea,9.9456,-9.6966,5/10/20,2146,2020-05-10,2020,5,10
Guyana,4.860416000000002,-58.93018000000001,5/10/20,104,2020-05-10,2020,5,10
Haiti,18.9712,-72.2852,5/10/20,182,2020-05-10,2020,5,10
Holy See,41.9029,12.4534,5/10/20,12,2020-05-10,2020,5,10
Honduras,15.2,-86.2419,5/10/20,1972,2020-05-10,2020,5,10
Hungary,47.1625,19.5033,5/10/20,3263,2020-05-10,2020,5,10
Iceland,64.9631,-19.0208,5/10/20,1801,2020-05-10,2020,5,10
India,20.593684,78.96288,5/10/20,67161,2020-05-10,2020,5,10
Indonesia,-0.7893,113.9213,5/10/20,14032,2020-05-10,2020,5,10
Iran,32.427908,53.68804599999999,5/10/20,107603,2020-05-10,2020,5,10
Iraq,33.223191,43.679291,5/10/20,2767,2020-05-10,2020,5,10
Ireland,53.1424,-7.6921,5/10/20,22996,2020-05-10,2020,5,10
Israel,31.046051,34.851612,5/10/20,16477,2020-05-10,2020,5,10
Italy,41.87194,12.56738,5/10/20,219070,2020-05-10,2020,5,10
Jamaica,18.1096,-77.2975,5/10/20,502,2020-05-10,2020,5,10
Japan,36.204824,138.252924,5/10/20,15824,2020-05-10,2020,5,10
Jordan,31.24,36.51,5/10/20,540,2020-05-10,2020,5,10
Kazakhstan,48.0196,66.9237,5/10/20,5090,2020-05-10,2020,5,10
Kenya,-0.0236,37.9062,5/10/20,672,2020-05-10,2020,5,10
"Korea, South",35.90775700000001,127.766922,5/10/20,10909,2020-05-10,2020,5,10
Kuwait,29.31166,47.481766,5/10/20,8688,2020-05-10,2020,5,10
Kyrgyzstan,41.20438,74.766098,5/10/20,1002,2020-05-10,2020,5,10
Latvia,56.8796,24.6032,5/10/20,939,2020-05-10,2020,5,10
Lebanon,33.8547,35.8623,5/10/20,845,2020-05-10,2020,5,10
Liberia,6.4280550000000005,-9.429499,5/10/20,199,2020-05-10,2020,5,10
Liechtenstein,47.14,9.55,5/10/20,82,2020-05-10,2020,5,10
Lithuania,55.1694,23.8813,5/10/20,1479,2020-05-10,2020,5,10
Luxembourg,49.8153,6.1296,5/10/20,3886,2020-05-10,2020,5,10
Madagascar,-18.766947,46.869107,5/10/20,193,2020-05-10,2020,5,10
Malaysia,4.210483999999999,101.975766,5/10/20,6656,2020-05-10,2020,5,10
Maldives,3.2028,73.2207,5/10/20,835,2020-05-10,2020,5,10
Malta,35.9375,14.3754,5/10/20,496,2020-05-10,2020,5,10
Mauritania,21.0079,-10.9408,5/10/20,8,2020-05-10,2020,5,10
Mauritius,-20.348404,57.552152,5/10/20,332,2020-05-10,2020,5,10
Mexico,23.6345,-102.5528,5/10/20,35022,2020-05-10,2020,5,10
Moldova,47.4116,28.3699,5/10/20,4927,2020-05-10,2020,5,10
Monaco,43.7333,7.4167,5/10/20,96,2020-05-10,2020,5,10
Mongolia,46.8625,103.8467,5/10/20,42,2020-05-10,2020,5,10
Montenegro,42.708678000000006,19.37439,5/10/20,324,2020-05-10,2020,5,10
Morocco,31.7917,-7.0926,5/10/20,6063,2020-05-10,2020,5,10
Namibia,-22.9576,18.4904,5/10/20,16,2020-05-10,2020,5,10
Nepal,28.1667,84.25,5/10/20,110,2020-05-10,2020,5,10
Netherlands,12.5211,-69.9683,5/10/20,101,2020-05-10,2020,5,10
Netherlands,12.1696,-68.99,5/10/20,16,2020-05-10,2020,5,10
Netherlands,18.0425,-63.0548,5/10/20,76,2020-05-10,2020,5,10
Netherlands,52.1326,5.2913,5/10/20,42627,2020-05-10,2020,5,10
New Zealand,-40.9006,174.886,5/10/20,1497,2020-05-10,2020,5,10
Nicaragua,12.865416,-85.207229,5/10/20,16,2020-05-10,2020,5,10
Niger,17.607789,8.081666,5/10/20,821,2020-05-10,2020,5,10
Nigeria,9.082,8.6753,5/10/20,4399,2020-05-10,2020,5,10
North Macedonia,41.6086,21.7453,5/10/20,1642,2020-05-10,2020,5,10
Norway,60.472,8.4689,5/10/20,8105,2020-05-10,2020,5,10
Oman,21.512583,55.92325500000001,5/10/20,3399,2020-05-10,2020,5,10
Pakistan,30.3753,69.3451,5/10/20,32081,2020-05-10,2020,5,10
Panama,8.538,-80.7821,5/10/20,8448,2020-05-10,2020,5,10
Papua New Guinea,-6.314993,143.95555,5/10/20,8,2020-05-10,2020,5,10
Paraguay,-23.4425,-58.4438,5/10/20,713,2020-05-10,2020,5,10
Peru,-9.19,-75.0152,5/10/20,67307,2020-05-10,2020,5,10
Philippines,12.879721,121.774017,5/10/20,10794,2020-05-10,2020,5,10
Poland,51.9194,19.1451,5/10/20,15996,2020-05-10,2020,5,10
Portugal,39.3999,-8.2245,5/10/20,27581,2020-05-10,2020,5,10
Qatar,25.3548,51.1839,5/10/20,22520,2020-05-10,2020,5,10
Romania,45.9432,24.9668,5/10/20,15362,2020-05-10,2020,5,10
Russia,61.52401,105.318756,5/10/20,209688,2020-05-10,2020,5,10
Rwanda,-1.9403,29.8739,5/10/20,284,2020-05-10,2020,5,10
Saint Lucia,13.9094,-60.9789,5/10/20,18,2020-05-10,2020,5,10
Saint Vincent and the Grenadines,12.9843,-61.2872,5/10/20,17,2020-05-10,2020,5,10
San Marino,43.9424,12.4578,5/10/20,628,2020-05-10,2020,5,10
Saudi Arabia,23.885942,45.079162,5/10/20,39048,2020-05-10,2020,5,10
Senegal,14.4974,-14.4524,5/10/20,1709,2020-05-10,2020,5,10
Serbia,44.0165,21.0059,5/10/20,10032,2020-05-10,2020,5,10
Seychelles,-4.6796,55.492,5/10/20,11,2020-05-10,2020,5,10
Singapore,1.2833,103.8333,5/10/20,23336,2020-05-10,2020,5,10
Slovakia,48.669,19.699,5/10/20,1457,2020-05-10,2020,5,10
Slovenia,46.1512,14.9955,5/10/20,1457,2020-05-10,2020,5,10
Somalia,5.152149,46.199616,5/10/20,1054,2020-05-10,2020,5,10
South Africa,-30.5595,22.9375,5/10/20,10015,2020-05-10,2020,5,10
Spain,40.463667,-3.74922,5/10/20,224350,2020-05-10,2020,5,10
Sri Lanka,7.873054,80.77179699999998,5/10/20,863,2020-05-10,2020,5,10
Sudan,12.8628,30.2176,5/10/20,1365,2020-05-10,2020,5,10
Suriname,3.9193,-56.0278,5/10/20,10,2020-05-10,2020,5,10
Sweden,60.128161,18.643501,5/10/20,26322,2020-05-10,2020,5,10
Switzerland,46.8182,8.2275,5/10/20,30305,2020-05-10,2020,5,10
Taiwan*,23.7,121.0,5/10/20,440,2020-05-10,2020,5,10
Tanzania,-6.369028,34.888822,5/10/20,509,2020-05-10,2020,5,10
Thailand,15.870032,100.992541,5/10/20,3009,2020-05-10,2020,5,10
Togo,8.6195,0.8248,5/10/20,174,2020-05-10,2020,5,10
Trinidad and Tobago,10.6918,-61.2225,5/10/20,116,2020-05-10,2020,5,10
Tunisia,33.886917,9.537499,5/10/20,1032,2020-05-10,2020,5,10
Turkey,38.9637,35.2433,5/10/20,138657,2020-05-10,2020,5,10
Uganda,1.373333,32.290275,5/10/20,121,2020-05-10,2020,5,10
Ukraine,48.3794,31.1656,5/10/20,15232,2020-05-10,2020,5,10
United Arab Emirates,23.424076,53.847818,5/10/20,18198,2020-05-10,2020,5,10
United Kingdom,32.3078,-64.7505,5/10/20,118,2020-05-10,2020,5,10
United Kingdom,19.3133,-81.2546,5/10/20,81,2020-05-10,2020,5,10
United Kingdom,49.3723,-2.3644,5/10/20,545,2020-05-10,2020,5,10
United Kingdom,36.1408,-5.3536,5/10/20,146,2020-05-10,2020,5,10
United Kingdom,54.2361,-4.5481,5/10/20,330,2020-05-10,2020,5,10
United Kingdom,16.742498,-62.187366,5/10/20,11,2020-05-10,2020,5,10
United Kingdom,55.3781,-3.4360000000000004,5/10/20,210645,2020-05-10,2020,5,10
Uruguay,-32.5228,-55.7658,5/10/20,707,2020-05-10,2020,5,10
US,40.0,-100.0,5/10/20,1334084,2020-05-10,2020,5,10
Uzbekistan,41.377491,64.585262,5/10/20,2418,2020-05-10,2020,5,10
Venezuela,6.4238,-66.5897,5/10/20,414,2020-05-10,2020,5,10
Vietnam,14.058324,108.277199,5/10/20,288,2020-05-10,2020,5,10
Zambia,-13.133897,27.849332,5/10/20,267,2020-05-10,2020,5,10
Zimbabwe,-19.015438,29.154857,5/10/20,36,2020-05-10,2020,5,10
Canada,0.0,0.0,5/10/20,1,2020-05-10,2020,5,10
Dominica,15.415,-61.371,5/10/20,16,2020-05-10,2020,5,10
Grenada,12.1165,-61.679,5/10/20,21,2020-05-10,2020,5,10
Mozambique,-18.665695,35.529562,5/10/20,91,2020-05-10,2020,5,10
Syria,34.802075,38.99681500000001,5/10/20,47,2020-05-10,2020,5,10
Timor-Leste,-8.874217,125.727539,5/10/20,24,2020-05-10,2020,5,10
Belize,17.1899,-88.4976,5/10/20,18,2020-05-10,2020,5,10
Laos,19.85627,102.495496,5/10/20,19,2020-05-10,2020,5,10
Libya,26.3351,17.228331,5/10/20,64,2020-05-10,2020,5,10
West Bank and Gaza,31.9522,35.2332,5/10/20,375,2020-05-10,2020,5,10
Guinea-Bissau,11.8037,-15.1804,5/10/20,726,2020-05-10,2020,5,10
Mali,17.570692,-3.996166000000001,5/10/20,704,2020-05-10,2020,5,10
Saint Kitts and Nevis,17.357822,-62.782998,5/10/20,15,2020-05-10,2020,5,10
Canada,64.8255,-124.8457,5/10/20,5,2020-05-10,2020,5,10
Canada,64.2823,-135.0,5/10/20,11,2020-05-10,2020,5,10
Kosovo,42.602636,20.902977,5/10/20,870,2020-05-10,2020,5,10
Burma,21.9162,95.956,5/10/20,180,2020-05-10,2020,5,10
United Kingdom,18.2206,-63.0686,5/10/20,3,2020-05-10,2020,5,10
United Kingdom,18.4207,-64.64,5/10/20,7,2020-05-10,2020,5,10
United Kingdom,21.69400000000001,-71.7979,5/10/20,12,2020-05-10,2020,5,10
MS Zaandam,0.0,0.0,5/10/20,9,2020-05-10,2020,5,10
Botswana,-22.3285,24.6849,5/10/20,23,2020-05-10,2020,5,10
Burundi,-3.3731,29.9189,5/10/20,15,2020-05-10,2020,5,10
Sierra Leone,8.460555000000001,-11.779889,5/10/20,307,2020-05-10,2020,5,10
Netherlands,12.1784,-68.2385,5/10/20,6,2020-05-10,2020,5,10
Malawi,-13.2543,34.3015,5/10/20,56,2020-05-10,2020,5,10
United Kingdom,-51.7963,-59.5236,5/10/20,13,2020-05-10,2020,5,10
France,46.8852,-56.3159,5/10/20,1,2020-05-10,2020,5,10
South Sudan,6.877000000000002,31.307,5/10/20,120,2020-05-10,2020,5,10
Western Sahara,24.2155,-12.8858,5/10/20,6,2020-05-10,2020,5,10
Sao Tome and Principe,0.1864,6.6131,5/10/20,208,2020-05-10,2020,5,10
Yemen,15.552727,48.516388,5/10/20,51,2020-05-10,2020,5,10
Comoros,-11.6455,43.3333,5/10/20,11,2020-05-10,2020,5,10
Tajikistan,38.861,71.2761,5/10/20,612,2020-05-10,2020,5,10
Lesotho,-29.61,28.2336,5/10/20,0,2020-05-10,2020,5,10
Afghanistan,33.93911,67.709953,5/11/20,4687,2020-05-11,2020,5,11
Albania,41.1533,20.1683,5/11/20,872,2020-05-11,2020,5,11
Algeria,28.0339,1.6596,5/11/20,5891,2020-05-11,2020,5,11
Andorra,42.5063,1.5218,5/11/20,755,2020-05-11,2020,5,11
Angola,-11.2027,17.8739,5/11/20,45,2020-05-11,2020,5,11
Antigua and Barbuda,17.0608,-61.7964,5/11/20,25,2020-05-11,2020,5,11
Argentina,-38.4161,-63.6167,5/11/20,6278,2020-05-11,2020,5,11
Armenia,40.0691,45.0382,5/11/20,3392,2020-05-11,2020,5,11
Australia,-35.4735,149.0124,5/11/20,107,2020-05-11,2020,5,11
Australia,-33.8688,151.2093,5/11/20,3053,2020-05-11,2020,5,11
Australia,-12.4634,130.8456,5/11/20,29,2020-05-11,2020,5,11
Australia,-27.4698,153.0251,5/11/20,1051,2020-05-11,2020,5,11
Australia,-34.9285,138.6007,5/11/20,439,2020-05-11,2020,5,11
Australia,-42.8821,147.3272,5/11/20,227,2020-05-11,2020,5,11
Australia,-37.8136,144.9631,5/11/20,1511,2020-05-11,2020,5,11
Australia,-31.9505,115.8605,5/11/20,553,2020-05-11,2020,5,11
Austria,47.5162,14.5501,5/11/20,15882,2020-05-11,2020,5,11
Azerbaijan,40.1431,47.5769,5/11/20,2589,2020-05-11,2020,5,11
Bahamas,25.025885,-78.035889,5/11/20,93,2020-05-11,2020,5,11
Bahrain,26.0275,50.55,5/11/20,5236,2020-05-11,2020,5,11
Bangladesh,23.685,90.3563,5/11/20,15691,2020-05-11,2020,5,11
Barbados,13.1939,-59.5432,5/11/20,84,2020-05-11,2020,5,11
Belarus,53.7098,27.9534,5/11/20,23906,2020-05-11,2020,5,11
Belgium,50.8333,4.469936,5/11/20,53449,2020-05-11,2020,5,11
Benin,9.3077,2.3158,5/11/20,319,2020-05-11,2020,5,11
Bhutan,27.5142,90.4336,5/11/20,9,2020-05-11,2020,5,11
Bolivia,-16.2902,-63.5887,5/11/20,2831,2020-05-11,2020,5,11
Bosnia and Herzegovina,43.9159,17.6791,5/11/20,2141,2020-05-11,2020,5,11
Brazil,-14.235,-51.9253,5/11/20,169594,2020-05-11,2020,5,11
Brunei,4.5353,114.7277,5/11/20,141,2020-05-11,2020,5,11
Bulgaria,42.7339,25.4858,5/11/20,1990,2020-05-11,2020,5,11
Burkina Faso,12.2383,-1.5616,5/11/20,760,2020-05-11,2020,5,11
Cabo Verde,16.5388,-23.0418,5/11/20,260,2020-05-11,2020,5,11
Cambodia,11.55,104.9167,5/11/20,122,2020-05-11,2020,5,11
Cameroon,3.848,11.5021,5/11/20,2689,2020-05-11,2020,5,11
Canada,53.9333,-116.5765,5/11/20,6300,2020-05-11,2020,5,11
Canada,53.7267,-127.6476,5/11/20,2353,2020-05-11,2020,5,11
Canada,0.0,0.0,5/11/20,13,2020-05-11,2020,5,11
Canada,53.7609,-98.8139,5/11/20,289,2020-05-11,2020,5,11
Canada,46.5653,-66.4619,5/11/20,120,2020-05-11,2020,5,11
Canada,53.1355,-57.6604,5/11/20,261,2020-05-11,2020,5,11
Canada,44.682,-63.7443,5/11/20,1019,2020-05-11,2020,5,11
Canada,51.2538,-85.3232,5/11/20,21817,2020-05-11,2020,5,11
Canada,46.5107,-63.4168,5/11/20,27,2020-05-11,2020,5,11
Canada,52.9399,-73.5491,5/11/20,38480,2020-05-11,2020,5,11
Canada,52.9399,-106.4509,5/11/20,568,2020-05-11,2020,5,11
Central African Republic,6.6111,20.9394,5/11/20,143,2020-05-11,2020,5,11
Chad,15.4542,18.7322,5/11/20,322,2020-05-11,2020,5,11
Chile,-35.6751,-71.543,5/11/20,30063,2020-05-11,2020,5,11
China,31.8257,117.2264,5/11/20,991,2020-05-11,2020,5,11
China,40.1824,116.4142,5/11/20,593,2020-05-11,2020,5,11
China,30.0572,107.874,5/11/20,579,2020-05-11,2020,5,11
China,26.0789,117.9874,5/11/20,356,2020-05-11,2020,5,11
China,35.7518,104.2861,5/11/20,139,2020-05-11,2020,5,11
China,23.3417,113.4244,5/11/20,1589,2020-05-11,2020,5,11
China,23.8298,108.7881,5/11/20,254,2020-05-11,2020,5,11
China,26.8154,106.8748,5/11/20,147,2020-05-11,2020,5,11
China,19.1959,109.7453,5/11/20,168,2020-05-11,2020,5,11
China,39.549,116.1306,5/11/20,328,2020-05-11,2020,5,11
China,47.862,127.7615,5/11/20,945,2020-05-11,2020,5,11
China,37.8957,114.9042,5/11/20,1276,2020-05-11,2020,5,11
China,22.3,114.2,5/11/20,1047,2020-05-11,2020,5,11
China,30.9756,112.2707,5/11/20,68134,2020-05-11,2020,5,11
China,27.6104,111.7088,5/11/20,1019,2020-05-11,2020,5,11
China,44.0935,113.9448,5/11/20,209,2020-05-11,2020,5,11
China,32.9711,119.455,5/11/20,653,2020-05-11,2020,5,11
China,27.614,115.7221,5/11/20,937,2020-05-11,2020,5,11
China,43.6661,126.1923,5/11/20,127,2020-05-11,2020,5,11
China,41.2956,122.6085,5/11/20,147,2020-05-11,2020,5,11
China,22.1667,113.55,5/11/20,45,2020-05-11,2020,5,11
China,37.2692,106.1655,5/11/20,75,2020-05-11,2020,5,11
China,35.7452,95.9956,5/11/20,18,2020-05-11,2020,5,11
China,35.1917,108.8701,5/11/20,308,2020-05-11,2020,5,11
China,36.3427,118.1498,5/11/20,788,2020-05-11,2020,5,11
China,31.202,121.4491,5/11/20,659,2020-05-11,2020,5,11
China,37.5777,112.2922,5/11/20,198,2020-05-11,2020,5,11
China,30.6171,102.7103,5/11/20,561,2020-05-11,2020,5,11
China,39.3054,117.323,5/11/20,191,2020-05-11,2020,5,11
China,31.6927,88.0924,5/11/20,1,2020-05-11,2020,5,11
China,41.1129,85.2401,5/11/20,76,2020-05-11,2020,5,11
China,24.974,101.487,5/11/20,185,2020-05-11,2020,5,11
China,29.1832,120.0934,5/11/20,1268,2020-05-11,2020,5,11
Colombia,4.5709,-74.2973,5/11/20,11613,2020-05-11,2020,5,11
Congo (Brazzaville),-0.228,15.8277,5/11/20,333,2020-05-11,2020,5,11
Congo (Kinshasa),-4.0383,21.7587,5/11/20,1024,2020-05-11,2020,5,11
Costa Rica,9.7489,-83.7534,5/11/20,801,2020-05-11,2020,5,11
Cote d'Ivoire,7.54,-5.5471,5/11/20,1730,2020-05-11,2020,5,11
Croatia,45.1,15.2,5/11/20,2196,2020-05-11,2020,5,11
Diamond Princess,0.0,0.0,5/11/20,712,2020-05-11,2020,5,11
Cuba,21.521757,-77.78116700000002,5/11/20,1783,2020-05-11,2020,5,11
Cyprus,35.1264,33.4299,5/11/20,901,2020-05-11,2020,5,11
Czechia,49.8175,15.473,5/11/20,8176,2020-05-11,2020,5,11
Denmark,61.8926,-6.9118,5/11/20,187,2020-05-11,2020,5,11
Denmark,71.7069,-42.6043,5/11/20,11,2020-05-11,2020,5,11
Denmark,56.2639,9.5018,5/11/20,10513,2020-05-11,2020,5,11
Djibouti,11.8251,42.5903,5/11/20,1227,2020-05-11,2020,5,11
Dominican Republic,18.7357,-70.1627,5/11/20,10634,2020-05-11,2020,5,11
Ecuador,-1.8312,-78.1834,5/11/20,29509,2020-05-11,2020,5,11
Egypt,26.820553000000004,30.802498,5/11/20,9746,2020-05-11,2020,5,11
El Salvador,13.7942,-88.8965,5/11/20,958,2020-05-11,2020,5,11
Equatorial Guinea,1.6508,10.2679,5/11/20,439,2020-05-11,2020,5,11
Eritrea,15.1794,39.7823,5/11/20,39,2020-05-11,2020,5,11
Estonia,58.5953,25.0136,5/11/20,1741,2020-05-11,2020,5,11
Eswatini,-26.5225,31.4659,5/11/20,175,2020-05-11,2020,5,11
Ethiopia,9.145,40.4897,5/11/20,250,2020-05-11,2020,5,11
Fiji,-17.7134,178.065,5/11/20,18,2020-05-11,2020,5,11
Finland,61.92411,25.748151,5/11/20,5984,2020-05-11,2020,5,11
France,3.9339,-53.1258,5/11/20,144,2020-05-11,2020,5,11
France,-17.6797,149.4068,5/11/20,60,2020-05-11,2020,5,11
France,16.265,-61.551,5/11/20,154,2020-05-11,2020,5,11
France,-12.8275,45.166244,5/11/20,1023,2020-05-11,2020,5,11
France,-20.904305,165.618042,5/11/20,18,2020-05-11,2020,5,11
France,-21.1151,55.5364,5/11/20,436,2020-05-11,2020,5,11
France,17.9,-62.8333,5/11/20,6,2020-05-11,2020,5,11
France,18.0708,-63.0501,5/11/20,39,2020-05-11,2020,5,11
France,14.6415,-61.0242,5/11/20,187,2020-05-11,2020,5,11
France,46.2276,2.2137,5/11/20,175479,2020-05-11,2020,5,11
Gabon,-0.8037,11.6094,5/11/20,802,2020-05-11,2020,5,11
Gambia,13.4432,-15.3101,5/11/20,22,2020-05-11,2020,5,11
Georgia,42.3154,43.3569,5/11/20,638,2020-05-11,2020,5,11
Germany,51.165691,10.451526,5/11/20,172576,2020-05-11,2020,5,11
Ghana,7.9465,-1.0232,5/11/20,4700,2020-05-11,2020,5,11
Greece,39.0742,21.8243,5/11/20,2726,2020-05-11,2020,5,11
Guatemala,15.7835,-90.2308,5/11/20,1114,2020-05-11,2020,5,11
Guinea,9.9456,-9.6966,5/11/20,2146,2020-05-11,2020,5,11
Guyana,4.860416000000002,-58.93018000000001,5/11/20,109,2020-05-11,2020,5,11
Haiti,18.9712,-72.2852,5/11/20,209,2020-05-11,2020,5,11
Holy See,41.9029,12.4534,5/11/20,12,2020-05-11,2020,5,11
Honduras,15.2,-86.2419,5/11/20,2100,2020-05-11,2020,5,11
Hungary,47.1625,19.5033,5/11/20,3284,2020-05-11,2020,5,11
Iceland,64.9631,-19.0208,5/11/20,1801,2020-05-11,2020,5,11
India,20.593684,78.96288,5/11/20,70768,2020-05-11,2020,5,11
Indonesia,-0.7893,113.9213,5/11/20,14265,2020-05-11,2020,5,11
Iran,32.427908,53.68804599999999,5/11/20,109286,2020-05-11,2020,5,11
Iraq,33.223191,43.679291,5/11/20,2818,2020-05-11,2020,5,11
Ireland,53.1424,-7.6921,5/11/20,23135,2020-05-11,2020,5,11
Israel,31.046051,34.851612,5/11/20,16506,2020-05-11,2020,5,11
Italy,41.87194,12.56738,5/11/20,219814,2020-05-11,2020,5,11
Jamaica,18.1096,-77.2975,5/11/20,505,2020-05-11,2020,5,11
Japan,36.204824,138.252924,5/11/20,15861,2020-05-11,2020,5,11
Jordan,31.24,36.51,5/11/20,562,2020-05-11,2020,5,11
Kazakhstan,48.0196,66.9237,5/11/20,5207,2020-05-11,2020,5,11
Kenya,-0.0236,37.9062,5/11/20,700,2020-05-11,2020,5,11
"Korea, South",35.90775700000001,127.766922,5/11/20,10936,2020-05-11,2020,5,11
Kuwait,29.31166,47.481766,5/11/20,9286,2020-05-11,2020,5,11
Kyrgyzstan,41.20438,74.766098,5/11/20,1016,2020-05-11,2020,5,11
Latvia,56.8796,24.6032,5/11/20,946,2020-05-11,2020,5,11
Lebanon,33.8547,35.8623,5/11/20,859,2020-05-11,2020,5,11
Liberia,6.4280550000000005,-9.429499,5/11/20,211,2020-05-11,2020,5,11
Liechtenstein,47.14,9.55,5/11/20,82,2020-05-11,2020,5,11
Lithuania,55.1694,23.8813,5/11/20,1485,2020-05-11,2020,5,11
Luxembourg,49.8153,6.1296,5/11/20,3888,2020-05-11,2020,5,11
Madagascar,-18.766947,46.869107,5/11/20,186,2020-05-11,2020,5,11
Malaysia,4.210483999999999,101.975766,5/11/20,6726,2020-05-11,2020,5,11
Maldives,3.2028,73.2207,5/11/20,897,2020-05-11,2020,5,11
Malta,35.9375,14.3754,5/11/20,503,2020-05-11,2020,5,11
Mauritania,21.0079,-10.9408,5/11/20,8,2020-05-11,2020,5,11
Mauritius,-20.348404,57.552152,5/11/20,332,2020-05-11,2020,5,11
Mexico,23.6345,-102.5528,5/11/20,36327,2020-05-11,2020,5,11
Moldova,47.4116,28.3699,5/11/20,4995,2020-05-11,2020,5,11
Monaco,43.7333,7.4167,5/11/20,96,2020-05-11,2020,5,11
Mongolia,46.8625,103.8467,5/11/20,42,2020-05-11,2020,5,11
Montenegro,42.708678000000006,19.37439,5/11/20,324,2020-05-11,2020,5,11
Morocco,31.7917,-7.0926,5/11/20,6281,2020-05-11,2020,5,11
Namibia,-22.9576,18.4904,5/11/20,16,2020-05-11,2020,5,11
Nepal,28.1667,84.25,5/11/20,134,2020-05-11,2020,5,11
Netherlands,12.5211,-69.9683,5/11/20,101,2020-05-11,2020,5,11
Netherlands,12.1696,-68.99,5/11/20,16,2020-05-11,2020,5,11
Netherlands,18.0425,-63.0548,5/11/20,76,2020-05-11,2020,5,11
Netherlands,52.1326,5.2913,5/11/20,42788,2020-05-11,2020,5,11
New Zealand,-40.9006,174.886,5/11/20,1497,2020-05-11,2020,5,11
Nicaragua,12.865416,-85.207229,5/11/20,16,2020-05-11,2020,5,11
Niger,17.607789,8.081666,5/11/20,832,2020-05-11,2020,5,11
Nigeria,9.082,8.6753,5/11/20,4641,2020-05-11,2020,5,11
North Macedonia,41.6086,21.7453,5/11/20,1664,2020-05-11,2020,5,11
Norway,60.472,8.4689,5/11/20,8132,2020-05-11,2020,5,11
Oman,21.512583,55.92325500000001,5/11/20,3573,2020-05-11,2020,5,11
Pakistan,30.3753,69.3451,5/11/20,34336,2020-05-11,2020,5,11
Panama,8.538,-80.7821,5/11/20,8616,2020-05-11,2020,5,11
Papua New Guinea,-6.314993,143.95555,5/11/20,8,2020-05-11,2020,5,11
Paraguay,-23.4425,-58.4438,5/11/20,724,2020-05-11,2020,5,11
Peru,-9.19,-75.0152,5/11/20,68822,2020-05-11,2020,5,11
Philippines,12.879721,121.774017,5/11/20,11086,2020-05-11,2020,5,11
Poland,51.9194,19.1451,5/11/20,16326,2020-05-11,2020,5,11
